,OPEN,HIGH,LOW,CLOSE,SETTLE,VOLUME,OI
20230904,2057.133468263568,2057.6016370091893,2016.402787394444,2041.683899658038,2041.2157309124161,96782.0,58031.0
20230905,2051.9836120617247,2056.197130772324,2033.2568622368399,2044.4929121317707,2042.1520684036602,57637.0,50822.0
20230906,2049.6427683336137,2068.3695181584985,2042.6202371492825,2050.5791058248583,2055.2607932810793,78193.0,49253.0
20230907,2050.5791058248583,2051.04727457048,2023.425318578776,2045.897418368637,2038.406718438684,48456.0,42881.0
20230908,2045.897418368637,2056.1315573418315,2035.1980912602967,2044.9670420983466,2044.9670420983466,80179.0,96682.0
20230911,2049.1537353146537,2061.2486268284288,2037.058843800878,2047.292982774073,2048.6885471795085,75510.0,100442.0
20230912,2047.292982774073,2056.1315573418315,2031.9417743142808,2053.805616666106,2046.3626065037824,70928.0,98538.0
20230913,2044.0366658280561,2051.4796759903797,2023.568387881667,2036.5936556657327,2035.1980912602967,91399.0,97576.0
20230914,2038.4544082063128,2046.3626065037824,2034.2677149900067,2039.8499726117493,2039.384784476604,49813.0,98341.0
20230915,2042.1759132874759,2161.7292640197948,2042.1759132874759,2161.7292640197948,2136.143916586808,399439.0,128019.0
20230918,2138.935045397679,2158.938135208923,2120.792708127016,2124.5142132081783,2140.79579793826,153841.0,114509.0
20230919,2122.653460667597,2132.4224115056463,2107.302252207805,2131.492035235356,2120.3275199918708,102372.0,108948.0
20230920,2139.8654216679693,2184.988670777055,2128.7009064244844,2157.5425708034877,2160.798887749504,221014.0,113562.0
20230921,2158.0077589386333,2166.846333506392,2141.260986073405,2143.5869267491307,2152.8906894520355,94721.0,111652.0
20230922,2147.7736199654387,2170.567838587553,2131.0268471002105,2137.0742928570985,2151.0299369114546,145139.0,107341.0
20230925,2122.653460667597,2131.492035235356,2108.232628478095,2114.2800742349827,2119.3971437215805,86166.0,98939.0
20230926,2116.6060149107093,2134.2831640462273,2101.254806450917,2119.8623318567256,2118.0015793161447,103608.0,86428.0
20230927,2121.257896262161,2137.0742928570985,2117.5363911809995,2131.0268471002105,2126.3749657487588,72403.0,78071.0
20230928,2139.4002335328246,2141.260986073405,2122.188272532452,2133.8179759110817,2130.0964708299202,74160.0,62295.0
20231009,2093.811796288593,2099.8592420454816,2019.38169466536,2034.2677149900067,2053.805616666106,99316.0,44502.0
20231010,2031.0113980439905,2036.5936556657327,2014.7298133139082,2017.5209421247794,2024.9639522871023,42298.0,38516.0
20231011,2028.2202692331189,2041.2455370171847,2016.1253777193435,2030.5462099088445,2028.6854573682638,39639.0,33648.0
20231012,2031.9417743142808,2035.1980912602967,2001.2393573946968,2020.3120709356506,2017.5209421247794,38335.0,28687.0
20231013,2021.2345878630176,2022.157104790386,2003.2455077793445,2012.0094185893392,2010.6256431982874,44594.0,97542.0
20231016,2012.0094185893392,2014.7769693714429,1989.8690123325105,1995.4041138967173,1999.094181606189,63303.0,107042.0
20231017,1999.5554400698727,2009.7031262709202,1987.1014615504064,1987.562720014091,1996.7878892877688,51489.0,109611.0
20231018,1991.7140461872464,2003.7067662430288,1988.9464954051427,1995.8653723604016,1995.4041138967173,49291.0,108930.0
20231019,1996.3266308240854,2007.3968339525,1978.798809204096,1998.632923142505,1995.8653723604016,54188.0,109940.0
20231020,1996.3266308240848,2013.3931939803906,1985.7176861593546,1989.86901233251,2000.4779569972407,64082.0,106011.0
20231023,1982.4888769135669,1994.9428554330332,1974.1862245672557,1991.2527877235614,1986.6402030867225,48550.0,106630.0
20231024,1992.6365631146127,1994.481596969349,1967.2673476119967,1973.7249661035721,1975.569999958308,66789.0,115614.0
20231025,1982.4888769135669,2005.0905416340802,1979.26006766778,1991.2527877235614,1993.5590800419816,67032.0,113532.0
20231026,1986.178944623038,1990.3302707961936,1974.6474830309398,1987.101461550406,1982.9501353772503,40412.0,116541.0
20231027,1983.4113938409344,1990.7915292598773,1970.4961568577842,1988.4852369414573,1981.5663599861987,55760.0,114632.0
20231030,1977.8762922767264,1996.3266308240845,1952.9683352377936,1991.2527877235607,1981.1051015225146,76902.0,120074.0
20231031,1983.8726523046184,2008.7806093435504,1981.1051015225146,2000.0166985335559,1996.7878892877688,86375.0,120970.0
20231101,2004.1680247067113,2016.6220032261774,1987.1014615504046,1989.8690123325089,2000.47795699724,70685.0,115342.0
20231102,1989.4077538688248,1998.17166467882,1984.7951692319853,1994.9428554330325,1991.7140461872448,44039.0,117741.0
20231103,1994.9428554330325,2012.4706770530213,1990.791529259877,2005.090541634079,2003.7067662430272,65021.0,118543.0
20231106,2001.861732388292,2006.9355754888147,1979.7213261314623,2005.5518000977634,1994.0203385056643,89173.0,118926.0
20231107,2000.0166985335559,2013.854452444074,1988.0239784777727,1988.9464954051407,1999.0941816061882,86656.0,118023.0
20231108,1987.5627200140887,1996.787889287768,1974.6474830309387,1980.6438430588296,1983.8726523046173,69689.0,121543.0
20231109,1982.4888769135653,1985.717686159353,1933.1342212993839,1936.8242890088559,1954.813369092529,126952.0,141375.0
20231110,1930.366670517281,1943.7431659641147,1921.1415012436014,1926.2153443441248,1932.2117043720166,79236.0,138794.0
20231113,1934.056738226752,1947.8944921372693,1928.9828951262286,1940.053098254643,1938.669322863591,59065.0,135478.0
20231114,1948.8170090646367,1980.6438430588294,1947.4332336735856,1979.721326131461,1963.5772799025242,102313.0,120072.0
20231115,1985.7176861593528,2010.164384734601,1984.3339107683007,2006.9355754888136,1996.3266308240838,103090.0,116047.0
20231116,2006.9355754888136,2030.4597571366946,2000.4779569972384,2024.4633971088033,2018.467037080912,124910.0,115448.0
20231117,2018.928295544596,2033.2273079187976,2015.699486298809,2023.0796217177515,2024.0021386451199,76178.0,115082.0
20231120,2035.533600237217,2038.7624094830053,2013.8544524440729,2020.3120709356479,2022.1571047903835,70647.0,114886.0
20231121,2024.4633971088028,2028.1534648182746,2003.706766243025,2025.8471724998547,2017.544520153544,68406.0,112257.0
20231122,2026.7696894272226,2041.0687018014248,2022.6183632540674,2026.3084309635385,2029.0759817456421,59039.0,112297.0
20231123,2026.7696894272226,2033.2273079187976,2008.7806093435488,2019.3895540082801,2020.7733293993313,70557.0,110659.0
20231124,2015.699486298808,2017.0832616898601,1985.7176861593525,1990.330270796192,2003.245507779341,84918.0,103027.0
20231127,1997.7104062151345,2029.0759817456424,1994.942855433031,2024.463397108803,2016.622003226176,92742.0,103246.0
20231128,2022.1571047903835,2024.002138645119,1996.7878892877668,2008.3193508798647,2006.4743170251295,69341.0,93753.0
20231129,2003.245507779342,2003.245507779342,1945.5881998188504,1949.2782675283213,1962.193504511472,118711.0,87099.0
20231130,1946.5107167462177,1956.1971444835806,1942.8206490367465,1948.8170090646367,1949.7395259920054,53801.0,79596.0
20231201,1950.6620429193729,1961.270987584104,1937.7468059362232,1955.2746275562129,1950.2007844556888,65528.0,75243.0
20231204,1957.1196614109479,1957.1196614109479,1915.1451412157096,1917.4514335341294,1934.9792551541186,63531.0,75753.0
20231205,1909.6100396515023,1912.8388488972892,1858.410350182585,1873.6318794841552,1881.0120149030981,89808.0,74107.0
20231206,1868.0967779199482,1876.8606887299427,1856.5653163278491,1874.5543964115232,1868.0967779199482,44515.0,71819.0
20231207,1868.0967779199482,1879.1669810483627,1849.185180908907,1872.7093625567875,1863.4841932831089,57157.0,70500.0
20231208,1881.9345318304665,1888.8534087857247,1865.7904856015286,1884.240824148885,1878.244464120995,58205.0,62776.0
20231211,1875.0156548752075,1877.321947193627,1850.5689562999587,1860.255384037321,1862.1004178920568,54993.0,61244.0
20231212,1854.2590240094305,1879.6282395120468,1836.7312023894406,1865.3292271378448,1857.0265747915341,72773.0,53905.0
20231213,1858.8716086462696,1875.9381718025754,1855.1815409367985,1867.174260992581,1866.7130025288968,45864.0,47168.0
20231214,1863.4841932831089,1866.7130025288968,1845.4951131994355,1859.7941255736373,1858.410350182585,30222.0,42419.0
20231215,1855.8925955375232,1869.051364963205,1836.6605479153727,1843.239932628213,1854.374275988406,77806.0,95929.0
20231218,1827.0445241042976,1827.0445241042976,1790.604854925486,1802.2453048020514,1803.763624351168,137959.0,105467.0
20231219,1801.7391982856784,1820.971245907829,1801.7391982856784,1809.8369025476368,1811.3552220967536,79772.0,103934.0
20231220,1811.8613286131256,1824.0078850060631,1809.330796031264,1813.379648162244,1816.4162872604768,71587.0,105931.0
20231221,1821.477352424201,1845.264358693704,1804.26973086754,1833.1178023007653,1818.4407133259665,101913.0,100592.0
20231222,1838.178867464489,1840.709400046352,1822.995671973318,1827.044524104297,1831.0933762352759,82894.0,101376.0
20231225,1827.044524104297,1860.4475541848733,1809.3307960312634,1850.8315303737986,1842.7338261118405,113935.0,104485.0
20231226,1850.831530373799,1859.4353411521286,1844.252145660958,1849.3132108246814,1849.8193173410543,75011.0,102815.0
20231227,1854.880382504778,1864.4964063158527,1850.3254238574264,1854.880382504778,1855.3864890211505,71860.0,93998.0
20231228,1851.337636890172,1863.990299799481,1847.2887847591928,1849.8193173410543,1853.8681694720333,69579.0,85809.0
20231229,1849.8193173410543,1849.8193173410543,1826.0323110715524,1842.733826111841,1839.697187013607,95998.0,70435.0
20240102,1829.575056686159,1852.8559564392885,1814.8979677113605,1816.416287260477,1835.6483348826275,79140.0,74162.0
20240103,1815.9101807441045,1820.9712459078285,1799.208665703816,1809.836902547636,1806.8002634494017,61728.0,72213.0
20240105,1820.9924930327807,1822.5171867193837,1781.3504571811045,1792.5315442161925,1794.5644691316636,77376.0,66100.0
20240108,1777.2846073501623,1777.2846073501623,1754.4142020511188,1761.0212080263987,1763.0541329418688,68319.0,67631.0
20240109,1744.8580419684479,1764.9316300618902,1740.7403828723568,1750.0051158385613,1751.5492379995953,51837.0,91347.0
20240110,1751.5492379995953,1759.2698488047656,1720.1520873919035,1726.3285760360395,1739.7109680983344,90863.0,95775.0
20240111,1716.549135682824,1745.8874567424705,1715.0050135217905,1737.652138550289,1727.8726981970733,96828.0,100719.0
20240112,1729.4168203581075,1743.8286271944253,1691.3284737192685,1721.6962095529377,1727.3579908100626,93372.0,104430.0
20240115,1721.6962095529377,1740.7403828723568,1721.6962095529377,1724.7844538750055,1730.4462351321304,75965.0,110626.0
20240116,1732.505064680176,1740.7403828723575,1717.0638430698361,1738.1668459373004,1727.872698197074,78569.0,108830.0
20240117,1739.710968098335,1756.1816044826978,1713.9755987477677,1718.6079652308701,1738.681553324312,133271.0,120291.0
20240118,1704.1961583945526,1707.7991101036316,1682.0637407530646,1694.4167180413367,1695.9608402023707,149708.0,132237.0
20240119,1694.4167180413367,1703.1667436205296,1675.8872521089286,1676.4019594959395,1689.784351558235,129498.0,153649.0
20240122,1672.7990077868603,1688.754936784212,1654.2695418544522,1657.8724935635314,1673.3137151738715,170302.0,161738.0
20240123,1663.0195674336444,1685.6666924621438,1655.2989566284748,1677.9460816569738,1669.1960560777813,162175.0,156391.0
20240124,1675.887252108928,1688.7549367842114,1668.1666413037576,1676.4019594959395,1678.4607890439847,132704.0,157736.0
20240125,1680.5196185920295,1689.784351558234,1658.387200950542,1662.5048600466328,1675.8872521089277,149980.0,171463.0
20240126,1654.7842492414625,1683.0931555270859,1637.798905470088,1668.6813486907683,1668.1666413037576,160749.0,160382.0
20240129,1681.0343259790411,1700.5932066854718,1673.3137151738706,1692.3578884932904,1689.7843515582335,174717.0,143742.0
20240130,1692.3578884932904,1695.4461328153586,1664.048982207667,1666.6225191427234,1673.3137151738708,150905.0,139394.0
20240131,1672.7990077868594,1692.8725958803016,1672.7990077868594,1682.5784481400754,1684.122570301109,124659.0,126154.0
20240201,1685.666692462143,1717.578550456846,1685.666692462143,1708.8285248776533,1706.7696953296079,170353.0,106265.0
20240202,1708.8285248776533,1725.8138686490274,1682.0637407530633,1685.666692462143,1705.2255731685739,160726.0,99160.0
20240205,1691.3284737192675,1698.5343771374264,1669.1960560777802,1673.828422560882,1684.122570301109,99445.0,97161.0
20240206,1681.0343259790411,1691.843181106279,1675.3725447219158,1684.122570301109,1682.0637407530633,77429.0,91224.0
20240207,1685.6666924621431,1696.9902549763924,1663.0195674336442,1671.7695930128366,1675.3725447219165,68047.0,80409.0
20240208,1677.9460816569724,1700.593206685472,1676.401959495939,1699.0490845244378,1687.7255220101886,63666.0,64963.0
20240219,1670.2254708518024,1677.9460816569724,1640.8871497921564,1654.7842492414625,1657.3577861765189,85283.0,65609.0
20240220,1652.2107123064056,1662.504860046632,1645.519516275258,1651.696004919394,1653.7548344674397,68454.0,63418.0
20240221,1659.963020633943,1662.8701362567695,1643.973884708397,1659.963020633943,1655.117827929232,91416.0,115876.0
20240222,1659.963020633943,1677.8902336413732,1645.9119617902813,1676.9211951004306,1658.0249435520584,130683.0,124050.0
20240223,1675.9521565594891,1711.8065825743495,1672.560521666191,1705.5078320582252,1692.9103310259768,218500.0,135707.0
20240226,1705.5078320582252,1717.6208138200025,1686.611580509853,1690.9722539440927,1703.0852357058698,189503.0,142988.0
20240227,1691.9412924850344,1705.5078320582252,1691.9412924850344,1699.2090815421009,1699.693600812572,117251.0,148074.0
20240228,1699.2090815421009,1713.2601403857627,1693.3948502964474,1709.3839862219934,1704.0542742468115,136432.0,152610.0
20240229,1711.8065825743495,1727.3111992294241,1696.3019659192746,1707.4459091401095,1712.7756211152914,203405.0,156919.0
20240301,1718.1053330904736,1731.6718726636639,1715.198217467647,1724.4040836065976,1721.9814872542422,131177.0,159118.0
20240304,1724.8886028770687,1731.1873533931928,1713.2601403857627,1724.4040836065976,1722.9505257951846,107975.0,156461.0
20240305,1720.527929442829,1742.331296614028,1720.527929442829,1731.1873533931928,1733.6099497455484,127184.0,153640.0
20240306,1737.0015846388462,1746.2074507777966,1725.8576414180109,1745.2384122368546,1736.0325460979038,109933.0,152078.0
20240307,1749.1145664006235,1759.2894710805163,1741.3622580730862,1742.3312966140286,1748.630047130153,139733.0,154151.0
20240308,1743.7848544254416,1771.8869721127646,1737.0015846388462,1770.9179335718225,1754.4442783758054,159234.0,145051.0
20240311,1771.4024528422933,1771.4024528422933,1727.7957184998957,1729.73379558178,1744.2693736959127,184504.0,150729.0
20240312,1729.7337955817798,1743.7848544254416,1729.7337955817798,1737.9706231797886,1737.4861039093173,123807.0,142910.0
20240313,1738.4551424502595,1752.9907205643924,1718.1053330904736,1736.0325460979038,1737.4861039093173,164383.0,135256.0
20240314,1735.5480268274327,1735.5480268274327,1701.6316778944567,1709.8685054924651,1712.775621115292,147382.0,131905.0
20240315,1705.5078320582252,1718.1053330904736,1686.127061239382,1706.9613898696387,1700.1781200830433,162792.0,127820.0
20240318,1693.394850296448,1693.394850296448,1664.8082133386538,1667.2308096910092,1677.4057143709022,172171.0,135458.0
20240319,1661.9010977158277,1674.4985987480757,1653.1797508473478,1668.1998482319516,1668.1998482319516,109333.0,138161.0
20240320,1661.4165784453567,1687.0960997803245,1659.4785013634726,1683.7044648870265,1678.8592721823154,138778.0,145157.0
20240321,1686.127061239382,1700.6626393535144,1681.766387805142,1688.0651383212664,1690.972253944093,129572.0,144875.0
20240322,1688.0651383212664,1694.8484081078616,1673.0450409366626,1673.5295602071344,1683.2199456165554,107317.0,142552.0
20240325,1652.2107123064059,1659.9630206339434,1617.3253248324875,1619.263401914372,1636.7060956513312,213040.0,148052.0
20240326,1618.7788826439014,1629.9228258647354,1611.9956128573056,1624.1085946190826,1621.2014789962564,135719.0,141112.0
20240327,1622.1705175371987,1637.1906149218023,1618.7788826439014,1634.2834992989758,1628.953787323794,113791.0,134617.0
20240328,1642.520326896985,1642.520326896985,1623.139556078141,1630.891864405678,1631.3763836761493,99428.0,128661.0
20240329,1632.8299414875628,1638.644172733216,1592.1303227679916,1592.6148420384632,1610.0575357754221,179654.0,123224.0
20240401,1574.6876290310324,1584.8625337109256,1557.2449352940732,1565.9662821625532,1569.3579170558505,152412.0,118877.0
20240402,1566.450801433024,1573.7185904900907,1558.2139738350156,1561.1210894578421,1566.9353207034949,98560.0,120976.0
20240403,1560.1520509169,1567.9043592444373,1544.6474342618246,1551.4307040484205,1555.3068582121896,142806.0,115416.0
20240408,1526.235701983924,1544.162914991354,1512.6691624107336,1532.534452500048,1530.1118561476926,126333.0,118309.0
20240409,1533.5034910409902,1555.7913774826602,1526.720221254395,1551.9152233188915,1539.8022415571145,126056.0,107911.0
20240410,1558.2139738350156,1570.811474867264,1540.7712800980566,1541.2557993685275,1556.7604160236026,112797.0,102590.0
20240411,1544.0667652528562,1559.4265917134867,1541.6415294959147,1552.1508844426614,1552.1508844426614,121533.0,185981.0
20240412,1550.5340606047007,1554.9803261590937,1534.3658222250895,1541.2373235364246,1541.6415294959147,157440.0,196496.0
20240415,1540.0247056579535,1569.5317407007435,1537.1952639415217,1559.4265917134867,1559.0223857539966,195261.0,205237.0
20240416,1557.4055619160354,1563.4686513083896,1504.8587871822995,1528.3027328327355,1546.8962069692886,266467.0,220224.0
20240417,1522.2396434403809,1540.833117576934,1510.5176706151633,1531.1321745491668,1527.4943209137548,212972.0,236326.0
20240418,1532.7489983871285,1550.5340606047007,1521.8354374808907,1535.5784401035598,1535.5784401035598,243164.0,247557.0
20240419,1531.9405864681478,1549.3214427262299,1526.6859089947745,1546.0877950503077,1539.6204996984632,243273.0,256437.0
20240422,1556.1929440375643,1568.3191228222727,1541.6415294959147,1545.6835890908173,1551.7466784831713,214499.0,264524.0
20240423,1546.0877950503072,1549.7256486857195,1524.6648791973228,1538.407881819992,1541.237323536424,202160.0,273763.0
20240424,1538.407881819992,1554.1719142401125,1532.3447924276377,1553.7677082806226,1545.2793831313265,190210.0,281178.0
20240425,1556.5971499970547,1563.4686513083893,1547.300412928778,1550.5340606047007,1554.5761201996027,225715.0,286409.0
20240426,1557.001355956545,1627.3331929078533,1552.555090402152,1614.3986022041645,1597.0177459460824,785704.0,311687.0
20240429,1616.823837961106,1634.608900178678,1590.9546565537282,1592.9756863511795,1607.93130685232,404259.0,307505.0
20240430,1590.1462446347475,1597.4219519055728,1570.3401526197242,1571.9569764576852,1583.274743323413,301496.0,303633.0
20240506,1577.2116539310587,1599.0387757435337,1573.1695943361558,1582.4663314044321,1586.508390999335,265616.0,325147.0
20240507,1601.059805540985,1653.2023743152304,1598.6345697840436,1652.7981683557402,1625.716369069892,661088.0,330545.0
20240508,1653.2023743152304,1675.4337020871958,1618.0364558395763,1622.8869273534601,1641.884607449503,957693.0,309108.0
20240509,1615.2070141231445,1638.6509597735806,1610.7607485687513,1626.9289869483625,1627.7373988673432,356724.0,316540.0
20240510,1623.29113331295,1641.4804014900124,1617.632249880086,1630.9710465432652,1629.354222705304,368045.0,301241.0
